"2018-11-30 15:47:41" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 15:45:43" "#Seehofer will #roteHilfe verbieten. Wo sollen wir dann Beratung &amp; Geld bekommen, wenn es aus Versehen mal wieder z… https://t.co/2yO2MZdzkU"
"2018-11-30 15:39:25" "@fnkbnr @PLengsfeld Also, Freunde. Sollten euch wohlerzogene Kinder begegnen, denkt dran, das hat was mit #Nazis zu tun."
"2018-11-30 15:38:14" "@JBrigic Warum?
Beleg doch erstmal deine dumme Behauptung von den ""100-te Milliarden Euro für Migranten""!
Für welch… https://t.co/eGIQx2hJq4"
"2018-11-30 15:33:37" "#BullshitBingo für #Nazis no 2 https://t.co/XTXD6jwMKx"
"2018-11-30 15:26:18" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 15:24:47" "RT @Mutterwurm: Diese #Terrorgefahr sei nicht abstrakt, „sondern eine reale Gefahr für die körperliche Unversehrtheit und das Leben der Bet…"
"2018-11-30 15:17:52" "RT @prdgrmn: Die Geschichte wiederholt sich. Die Nazis waren links und sind es auch heute noch. Niemand kann später sagen, er hätte es nich…"
"2018-11-30 15:17:50" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 15:13:48" "RT @RainerRogge: Darf ich präsentieren:
Der -vorläufig- heutige Gewinner des #BullshitBingo's für #Nazis https://t.co/63wY7g8bYc"
"2018-11-30 15:11:51" "@Tomsch24 @Alice_Weidel Die #NSDAP  gab es und die #AFD  ist neunmal Am rechten Ekelrand angesiedelt. Da ist eine s… https://t.co/OTaJXqpnYP"
"2018-11-30 15:10:09" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 15:07:15" "RT @RainerRogge: Ich kann mich ja irren.
Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 14:58:21" "Die Geschichte wiederholt sich. Die Nazis waren links und sind es auch heute noch. Niemand kann später sagen, er hä… https://t.co/sXb9KdlObU"
"2018-11-30 14:57:51" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 14:39:30" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:30:18" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 14:26:22" "Wenn der #FAschismus wiederkehrt...
https://t.co/cKFRgcU1t3

#Kinder #Schulen #Eltern #Familie
#TatortBRD
[#BRD… https://t.co/pJGDA9fRjj"
"2018-11-30 14:21:55" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:20:27" "RT @RainerRogge: Ich kann mich ja irren.
