0,gergrubi,199,16,72,10
0,klausmeier0104,199,14,70,15
0,rantanplan1412,199,28,51,19
0,evelix26,193,18,56,24
0,hessenbursche,198,0,100,0
0,JuttaMBrandt,200,12,70,17
0,geli9001,190,18,65,16
0,C_Sidorow,159,20,63,15
0,godefroy99,188,16,64,18
0,Gekko125,200,25,61,14
0,WeLoveHaram,198,17,70,12
0,fragichmich,200,20,62,18
0,Oedoen1523AD,195,17,69,13
0,leaks_nsu,2,50,50,0
0,Segeltexter,200,23,60,16
0,Gabelzaehler,199,17,72,10
0,this_one_world,187,17,63,19
0,Luicifer6,199,21,65,13
0,verusoss1,200,15,71,13
0,herr_helmut,199,18,72,9
0,nunu_balloon,197,20,54,24
0,WalkofLife66,199,22,56,20
0,Dieter_Stein,200,11,74,14
0,derKongoMueller,194,25,57,17
0,lossorg,193,27,57,15
0,winston_groovy,182,17,68,13
0,neander777,200,25,66,9
0,ThomasVerheugen,200,29,56,14
0,Koppschuettla,169,15,67,16
0,hohlraumsausen,200,32,55,13
0,Cimbasi,197,21,65,12
0,Steuerzahler01,200,12,60,27
0,anrefi,200,23,63,14
0,Sk4nd41,199,2,96,1
0,hetzpetz,172,15,73,11
0,Udai23517958,200,8,74,17
0,OKnauer,199,14,70,15
0,M_T_Franz,200,25,59,16
0,DieBajuwaren,200,15,64,21
0,demokratiedoc,200,20,63,17
0,freddynasevoll,185,24,55,20
0,Newsboy1899,197,12,70,17
0,Leopoldinjo,199,8,74,17
0,LSteinwandter,200,26,58,16
0,vzuschauer,193,13,64,22
0,lawracks,195,21,70,7
0,Yorck_,200,22,70,7
0,knaagi,174,16,71,12
0,Andy_Sch16,198,15,67,16
0,FreiesNetz88,200,0,100,0
0,AndrewRoussak,200,13,70,16
0,2018_AfDwaehlen,200,20,66,13
0,Dieaak,193,12,72,15
0,ainyrockstar,198,12,72,15
0,fernetpunker,198,21,60,18
0,krainde,174,16,61,22
0,Rockopornero,190,14,68,17
0,Kybeline,200,14,68,17
0,HermannMaier23,187,19,62,18
0,mywordsrmessage,200,12,71,17
0,schottenhaml,200,19,67,13
0,leopoldnikon,181,17,64,18
0,heutesnow,200,22,62,15
0,laurin15320,196,22,64,12
0,OppressedFart,166,9,86,4
0,DirkHafermann,200,19,60,20
0,katorin_jou,200,16,77,7
0,Msteinlin,200,20,61,19
0,waszumelden,199,22,60,17
0,wendt_joachim,199,31,48,20
0,gegenUmvolkung,185,0,100,0
0,peppermind,200,22,63,14
0,Zaretten,200,21,61,17
0,VPfafenrot,199,27,52,20
0,euroztar,199,14,74,11
0,twittschler,200,24,61,14
0,_deus_lo_vult,189,15,75,8
0,tschrammen,200,19,62,18
0,Epithelgewebe,198,14,77,8
0,DerLiuhvan,200,24,60,15
0,SoBitte,198,16,73,10
0,BarbaraKube,193,10,76,12
0,rwschmidt1,200,28,43,28
0,Twente_Chris,199,19,64,16
0,SarraKowsky,199,14,70,15
0,Ralf41996825,193,20,68,10
0,FreavonWegen,199,12,82,5
0,RiRotb,200,27,58,14
0,dima973,199,12,69,18
0,WolfHansen,186,23,56,19
0,ossi1232,196,13,72,13
0,Mo190311,199,26,56,16
0,FriedrichsErbe,199,19,66,14
0,KoppReport,200,11,61,27
0,Schwaebli1,199,24,61,13
0,Folienschnitzer,200,20,67,12
0,gellis18,200,17,62,20
0,nveritatis,182,17,63,19
0,JuliaMertensJM,168,18,74,7
0,Ich2ES,200,22,63,14
0,mic_eff,200,20,61,18
0,Franz_Ohse,188,14,72,12
0,krokotasche,199,21,66,12
0,DeplorableJp,198,17,73,9
0,HagenSon_71,197,9,87,3
0,DMittelhesse,181,38,51,9
0,MattFK,199,8,75,16
0,bruchhof66,179,22,56,20
0,Anne_Zielisch,199,19,65,14
0,dadeldi,198,12,74,13
0,fepBWm,198,21,65,13
0,FreeWorldOne,199,29,52,18
0,jato122,198,15,63,20
0,eckicgn,185,22,64,12
0,kuechenbulle72,198,25,52,21
0,schlusselszene,197,19,54,26
0,PaulSchneider72,199,15,62,22
0,LucaHuerlimann,181,11,74,14
0,Regenbeobachter,200,18,68,13
0,White_Haven,198,21,61,17
0,xEasyx,178,25,61,12
0,maxfcbayern1996,200,22,67,10
0,eurogegner,200,53,33,13
0,BestBidderGi,200,40,42,17
0,DrThomasBruns,200,14,73,12
0,Thueringen_,200,10,78,11
0,UweSchulz4,196,18,67,14
0,Boeses_Schaf,195,20,58,21
0,merdeux_,200,17,66,16
0,IllyrioM,186,17,60,22
0,Jacobus_Liftus,193,17,69,12
0,Der_Berzel,199,14,73,12
0,KarlSchneider1,199,15,68,16
0,Kaffee_Racer,200,9,86,4
0,MagenheimE,186,17,64,18
0,peterroger17,199,11,74,13
0,AB_National,186,10,79,9
0,gordon_deitrich,190,16,71,12
0,kommentator1234,200,20,60,19
0,Identitaere_B,200,16,72,11
0,OneStepBayond,200,12,80,7
0,dtpmaker,200,20,61,18
0,Ey_Jackson,191,24,60,15
0,Jack_Ewiehose,199,21,57,21
0,timonisch,200,17,74,8
0,tantegerd1,175,17,66,16
0,AlteElster,195,20,66,13
0,Torti_N,185,24,60,15
0,Junta2Puschkin,171,15,66,18
0,Berapaula1960,200,14,67,19
0,KlausSchaper,199,21,67,11
0,dimetrodon109,199,31,57,10
0,mortalhope1,200,18,62,19
0,myFavoriteKraut,170,12,72,14
