0,FreierWaehler,197,16,58,24
0,Holgart21,191,12,78,9
0,SapereAude2020,200,23,63,13
0,herzog_helga,200,15,80,4
0,EenBerlina,197,19,59,20
0,mirko1a,200,20,59,20
0,pet_skeleton,198,22,63,14
0,StolzerHoGeSa,74,22,67,9
0,kreativesH,200,15,74,11
0,PQimple,197,16,74,9
0,_hypower,7,0,100,0
0,tafkab76,199,17,63,19
0,AntiGender,196,12,68,18
0,erwputz,195,21,64,14
0,pinselpoetin,196,14,73,11
0,wolfi232,162,14,61,24
0,UseDual,193,17,64,17
0,GuteWolf,174,24,63,12
0,Metallica71Bln,199,22,58,18
0,brigitte_cy,185,18,68,13
0,citoyen_lauris,200,27,53,19
0,absolut_tabu,195,18,65,15
0,karlheppner,200,14,65,20
0,Vivian_aus_HH,200,23,58,19
0,p_truschka,196,18,64,17
0,FranzlXXX,200,7,86,6
0,cyclinginside,200,14,71,14
0,Chippolev,199,20,60,19
0,Cleolante,193,25,64,9
0,reconquista_ger,171,13,75,11
0,pharent,200,18,64,18
0,Fusselbrat,198,26,52,20
0,bruzzzler1,1,0,100,0
0,Showmaster551,187,20,57,21
0,PeterPa34083139,199,21,57,21
0,Maulkorbpolitik,198,21,65,12
0,an_aus_ende,195,16,63,19
0,DirkZett,199,10,83,6
0,karatal93,200,16,69,14
0,lou2567,192,15,66,18
0,napfsuelze,187,21,66,11
0,DWTwentyTwo,169,12,73,13
0,NordmannThies,177,15,63,20
0,Der_Kleckser,192,21,63,15
0,Mut_Buerger1,198,14,70,15
0,_Sakrosankt,200,22,68,10
0,fahrtwindt,199,13,66,20
0,PutinTroll2,196,30,58,10
0,Cock4ndPussy,132,9,86,4
0,dieter_heil,199,18,59,22
0,SirMotzALot,190,24,58,17
0,cdk68,200,34,49,17
0,KontraKulturell,193,20,71,8
0,SebastianHertel,200,15,56,28
0,von_Steiner,191,23,64,12
0,MaikM80,177,12,77,9
0,gertwalterwolf,189,15,67,16
0,cassandralipsia,200,18,69,12
0,berlinpapers,200,11,71,17
0,Emerald_Nunchuk,160,23,65,11
0,hitman075,199,22,62,15
0,PaulSch72969276,200,11,73,15
0,uwe2601,199,19,71,9
0,senormayer21,194,25,54,20
0,Vallisblog,198,13,70,15
0,SM100d,200,11,81,7
0,GiselaHaaase,200,25,48,26
0,Beams_Game,180,20,73,6
0,abetselina,199,26,49,23
0,Nobby1949Z,200,20,60,19
0,ZukunftCH,200,34,49,16
0,Rilana41,200,7,85,7
0,bmuonline,195,19,66,13
0,OehzenMiriam,190,28,59,12
0,donlwl,182,14,67,17
0,dropeaves,197,23,57,18
0,KolibriRosado,197,9,84,6
0,words4free,199,23,57,19
0,JDornSXM,199,24,56,19
0,ban_phonsung,200,32,49,18
0,Feliciani84,192,12,63,23
0,HHOldboy,199,17,78,4
0,doppel500,199,14,68,17
0,politironie,198,21,67,10
0,Gesinnungslaerm,186,13,74,11
0,poschuetzge,199,11,78,10
0,ziemlich_stark,200,25,63,11
0,AfdMatzke,200,1,98,0
0,lausitzman,199,19,64,16
0,REtzlstorfer,200,22,66,11
0,DidiFreiheit,198,17,64,18
0,DirkderKaiser,198,22,54,22
0,draxkrieger,180,18,66,14
0,DerPatriotDE,197,15,78,6
0,maxklartext,189,16,64,19
0,Rudisagmal,200,10,75,14
0,tess_mc_kay,199,16,60,23
0,BilBuHa_iR,200,20,64,15
0,Supadicdic,196,14,70,15
0,uwe_kamann,200,34,46,19
0,Bchner2,195,20,64,15
0,udo_greuel,199,24,59,16
0,Nastasssja,182,10,81,7
0,michistelle,200,17,61,21
0,raggna111,163,11,75,12
0,HomeboyHeinrich,199,29,57,13
0,nittom,199,25,54,20
0,nipnups,200,19,64,17
0,GGosebrecht,198,29,46,24
0,Deutschlaender1,200,21,63,15
0,NSOberberg,198,21,66,12
0,GefrKamnitzer,200,22,65,13
0,schalomi,200,15,65,19
0,AiSardegna,193,10,66,22
0,Europa_Nostra,195,26,57,15
0,Swingtanz,199,21,61,17
0,thomas1969er,193,18,66,15
0,mai_thai77,187,17,71,10
0,BukowskisNephew,200,18,70,12
0,elbewelle,200,17,64,18
0,Bund4ever,195,18,65,15
0,Jiggy187,196,28,58,13
0,LukefromGer,196,13,80,6
0,AfDLichtenberg,200,11,78,11
0,CDonclaus,190,12,69,17
0,Frauenpanorama,199,23,64,12
0,P_Sonnenanbeter,200,24,64,11
0,Hans_J_Peter,174,17,66,16
0,Wedelprinz,200,27,59,14
0,KlausDFrank,200,23,60,16
