0,Kanonenfutter82,191,21,58,19
0,InDerSee,6,33,66,0
0,Snape_Sama,198,12,79,8
0,123buzios,199,19,66,14
0,Neodeutscher,163,24,63,11
0,vonRoehling,166,20,61,18
0,AlterUhu,181,11,66,22
0,pantau70847839,188,17,67,15
0,woli2017,200,18,63,19
0,v_palme,199,23,55,20
0,Hexlepia,183,15,67,16
0,hatmitnixzutun,177,8,74,17
0,kingknorr,200,23,66,10
0,aotearoa12345,198,21,64,14
0,bulgehot,198,11,73,15
0,stopp_merkel,193,21,63,15
0,AfD_Freunde,199,15,69,15
0,OlQuit,197,16,61,21
0,eysvog3l,198,12,71,16
0,KaufmannTonia,164,20,63,15
0,crabonace,195,29,56,13
0,AfD_Bayern,200,23,58,18
0,Zukunftskinder,200,17,62,20
0,orakel,200,7,78,14
0,Aequilibratis,183,18,64,17
0,PinocchioPresse,184,26,61,11
0,DPflugk,200,20,61,18
0,chrisjuko,200,15,67,18
0,realmilkfan,199,23,63,13
0,janine_2209,190,22,64,12
0,Ralf__B,197,21,62,15
0,Creactic,128,21,58,19
0,willygyn12,197,20,68,10
0,kritischepress1,196,23,55,21
0,JensMaierAfD,200,33,35,31
0,HolgerScherer,200,21,70,9
0,von_Gneisenau,198,21,56,21
0,Junge_Freiheit_,196,8,75,16
0,Schmidtstahl,187,17,71,11
0,Troeglitz,65,16,56,26
0,C_lesDeuxEglise,187,20,66,12
0,meerlaurer,200,19,68,12
0,RechterSpinner,172,17,65,17
0,DjValentino45,199,11,80,8
0,karlkramer1,199,20,64,15
0,OStDTaft,194,18,69,12
0,popular33619,198,14,76,9
0,andere110,197,23,61,14
0,ChristianBaier1,178,13,82,4
0,matialkai,183,19,63,16
0,DonTraghi,189,19,65,14
0,Lionicon1,197,21,67,11
0,Gwittertott,196,15,69,14
0,Tom1643F,200,22,61,16
0,Rivanov5,196,8,72,18
0,Neidhammel,195,8,78,12
0,Paragraph1Ralph,195,27,58,13
0,Milhous_vanH,193,16,70,12
0,denk_net_noch,198,13,64,22
0,patriot_ch,195,23,63,12
0,AueMicha,200,22,68,10
0,faho74,200,22,55,22
0,gerrie352,166,14,75,9
0,fckleft,200,20,69,11
0,ecclesiadei1,200,11,79,9
0,alisffm,200,25,54,20
0,keinfreiwild,200,16,65,18
0,pipi_netanyahoo,199,21,67,10
0,harztonne,200,26,53,20
0,DeltaFiveEcho,200,17,70,12
0,Mountaindream5,200,14,74,11
0,tommyleewaters,198,13,72,14
0,uwe_guenther,52,15,73,11
0,abc321xyblabla,199,30,50,19
0,fnkreisunna,196,8,81,10
0,StefanS56831841,198,22,58,18
0,savesoelse,200,16,69,15
0,Macbeth0815,194,23,59,17
0,olschews1,194,19,65,15
0,emrich_5933,199,36,44,19
0,harry61871047,200,23,48,29
0,ebobatcanaille,200,2,96,1
0,gertrudrichter1,200,23,62,14
0,RikiMasorati,199,22,65,12
0,Berndvendetta,178,0,100,0
0,wegecon,199,19,65,15
0,kreuzebra86,191,19,68,12
0,Taykra,200,16,49,34
0,PilgramsWords,185,17,67,15
0,AfDBrandenburg,200,9,77,13
0,afdmunich,200,7,79,14
0,MehmetAzul,192,13,68,18
0,mockylock50,200,12,80,7
0,BiibiiSilvi,200,17,72,10
0,rplantiko,200,17,71,11
0,hahaaaaaz,199,20,35,44
0,rtrf2001,194,20,62,16
0,schwarzermai,197,16,73,10
0,Frizcatcom,199,21,57,21
0,WillRobar,200,20,58,21
0,AsylwatchDE,196,20,68,10
0,Reibekuchen26,189,15,71,13
0,Oberschnuff,200,22,63,14
0,Meike_1683,200,28,59,12
0,UweReicht,200,16,68,15
0,HansRolfSchmidt,199,0,7,92
0,t_truthhh,199,32,46,20
0,HomeRogner,180,31,55,13
0,SookieS_13,189,23,58,17
0,DiaboliDiabo9,180,16,70,13
0,Neuhier76,144,0,100,0
0,GBaersch,176,22,58,19
0,vilimsky,200,17,65,17
0,agm_alain,173,18,63,18
0,LinusManstein,198,22,56,20
0,rodolfostweets,178,17,67,14
0,VictoriaUngarn,200,0,100,0
0,westfale1815,200,27,52,20
0,heike_schultz,197,23,65,11
0,WegMitHartzern,199,21,57,21
0,Rufer001,198,20,61,18
0,QuerKopfRobot,197,23,54,21
0,westfunker,200,22,68,9
0,HotteHorstmann,200,16,70,13
0,ronaldglaeser,200,19,58,22
0,gmzipfel,180,17,69,12
0,Antikulturalist,200,25,51,23
0,bloggi,200,32,53,14
0,ChisNoria,200,16,65,18
0,martin_gutzeit,191,27,61,11
0,Sharebenhaufen,199,19,67,12
0,Schaun_mer_mal,199,19,73,7
0,Heide1949,196,20,63,15
0,FritzSchulz,200,22,47,31
0,boeser_Michel,175,17,64,17
0,FfFrauki,198,18,65,16
0,KPK58P,172,20,59,19
0,michael_kappe,1,0,100,0
0,rdntzd,200,22,61,16
0,Fluchtursache,198,20,67,12
0,CatEns,197,16,60,23
0,NancyPeggyMandy,197,17,70,12
0,Gerhard42833386,200,22,65,12
0,ReneFSL,198,17,63,19
0,Thereminspieler,197,24,55,19
0,citius_fortius,200,23,59,17
0,rotbarsch69,186,17,66,15
0,mkphh,193,17,64,17
