0,SteinbachErika ,200,22,60,17
0,neuthfer ,200,21,58,20
0,christianlueth ,200,20,63,16
0,vespasianus69bc ,200,13,68,18
0,AfDKompakt ,200,23,61,16
0,FraukePetry ,200,32,49,18
0,ri3dl ,199,13,74,12
0,Martin_Sellner ,198,13,72,13
0,AfD_Support ,199,13,65,21
0,huldave23 ,199,12,74,13
0,aufklaerer2017 ,200,21,55,23
0,BjoernHoecke ,200,26,60,13
0,PatrickLenart ,199,27,57,15
0,ShakRiet ,200,26,51,22
0,EstelleSmith64 ,198,15,70,14
0,UbbelohdeBerlin ,200,21,54,24
0,lawyerberlin ,200,24,52,23
0,DrDavidBerger ,200,20,57,22
0,Hartes_Geld ,200,33,47,19
0,AfD_Chan ,161,18,75,5
0,ReneTruninger ,199,19,60,20
0,MiriamOzen ,200,26,60,14
0,PauleHasi13 ,199,12,67,20
0,PoggenburgAndre ,200,35,47,18
0,Kranzschwinger ,200,18,75,6
0,Bedb_Puetz ,200,43,36,20
0,HughBronson_AfD ,200,17,57,25
0,haraldlaatsch ,200,24,57,19
0,politoreality ,13,23,76,0
0,ThomasGrallla ,193,21,62,15
0,hamaro777 ,196,12,67,19
0,JoeyGerlach ,200,4,90,5
0,Joerg_Meuthen ,200,47,45,7
0,dushanwegner ,200,22,62,15
0,IngoNorge ,200,19,63,17
0,AfD_Bv_HH_Nord ,200,26,52,22
0,AfDFraktionAGH ,200,24,55,21
0,rove_we ,200,22,63,15
0,Beatrix_vStorch ,200,26,55,18
0,OliverJanich ,200,14,66,19
0,krippmarie ,199,27,52,20
0,krk979 ,200,30,52,18
0,AfD ,200,23,58,18
0,Laura_in_Joy ,196,18,61,19
0,Varg_I_Veum ,199,21,62,15
0,Sortex ,191,23,65,11
0,djrpglol ,189,11,78,10
0,GtzFrmming ,200,22,56,21
0,Frank_Pasemann ,200,27,61,11
0,COMPACTMagazin ,199,26,49,24
0,RolandTichy ,199,23,57,19
0,JStaltenberg,200,15,63,22
0,Grals_Hueter,199,16,63,20
0,PastillenFelixx,198,16,67,16
0,P_I,200,4,80,15
0,wegmitspam2,188,18,62,19
0,peterbeta69,198,21,56,22
0,RatInYourBoot,199,11,76,12
0,IsidorMeyer1,200,6,91,2
0,Meckerschwabe,199,23,58,18
0,reliep_dave,200,12,72,15
0,Empfehlung1,200,15,60,24
0,OdmantSuperstar,197,18,62,19
0,FcmMicha1,200,15,64,20
0,theotherroots,199,20,61,18
0,rolf_walser,200,18,68,13
0,mephistophi,200,21,51,27
0,RiftHeraldine,197,14,72,13
0,AfD_HD,200,23,62,14
0,packofant,194,27,56,15
0,RauteDesGrauens,196,13,69,16
0,Europolitikum,196,23,58,17
0,FreiesNetzHarz,195,19,70,10
0,junkde17,169,20,60,19
0,montagsdemoGIDA,200,26,59,15
0,Rambonelli,200,7,84,8
0,kossonosow,199,18,69,12
0,gunfunner,200,15,69,16
0,ThuleErik,198,24,55,19
0,AchimW,199,17,67,15
0,Koschda77,198,19,62,18
0,Adventure_Ost,199,23,62,14
0,anur_chrik,192,21,59,18
0,TPEssen,195,20,63,15
0,AbagnaleF,190,10,76,13
0,kugelfisch,189,25,62,11
0,plasticfinger,200,16,75,8
0,liberty2k15,177,22,53,24
0,brandenburgDE,183,26,53,20
0,EnglerMD,193,11,82,5
0,sx200a,190,0,100,0
0,sitara695,196,19,64,16
0,Vivi_Virtual,200,30,39,30
0,FranzChristia15,178,18,66,15
0,Frau_Al3X,199,23,69,7
0,manzinus66,197,22,60,16
0,gerry6868,200,17,77,5
0,Carl_____Smith,181,17,70,12
0,xela_jena,195,13,75,10
0,roem1212,197,11,68,20
0,wasistzeitgeist,200,23,62,15
0,BRadsavljevic,200,23,53,23
0,MVallendar,199,24,59,16
0,tweecix,198,26,62,11
0,Zeit_fuer_AfD,187,18,64,17
0,CarolaMertin,174,25,65,9
0,mongojunge,184,24,58,16
0,Burschenschaft,200,10,79,10
0,Falconsmember,199,7,85,7
0,mrgoodnews,181,16,72,10
0,ThorOdinsonDR,161,18,69,12
0,Seinschein7,200,27,56,17
0,Boesmensch60488,199,12,68,19
0,umbilicussuevia,198,20,65,14
0,GrexitNow,97,11,77,11
0,Nessie43,199,14,76,8
0,DrMinimax,199,22,63,13
0,Zarah_Zylinder,199,20,65,14
0,derschmidtjens,190,28,43,27
0,Skototaxis,200,14,76,10
0,schmidja2017,200,20,58,21
0,MeineHauptstadt,193,12,72,15
0,MamfredoMawi,197,18,69,12
0,AndreeZiebell,200,17,64,18
0,NanoFi44,181,14,66,19
0,darktweep,197,21,60,17
0,frag_Dietrun,184,19,65,15
0,JeannetteLeipz2,200,22,63,14
0,haljam26,199,15,73,11
0,utopia23_,189,9,79,11
0,Westhim,199,6,84,9
0,ausbilders,198,17,74,8
0,buendnis,150,16,68,14
0,tomygieb,198,22,59,17
0,tizian52,182,16,70,13
0,MaurersSchorsch,190,16,66,16
0,SwitchAngel1975,195,17,63,19
0,Systemerkel,145,20,63,16
0,NorgePrivacy,199,11,71,16
0,Bernemerbub,199,25,53,21
0,B_Denklich,200,29,55,16
0,rocknord,200,5,90,4
0,Botchamba,186,13,75,11
0,baronofstone,193,22,48,29
0,Cor_Scipio,198,27,55,17
0,miguel7788,200,9,84,7
